serdar,2021-10-23T00:54:47Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSClusterPolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-cluster-ServiceRole-1ADZ7NQCYIFAS""}]",71d0b5c5-f1bd-232f-80a5-e37a9db71201,0b27a596-d239-2570-97be-d2ec77b09dd0,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:47Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-043ee02c321efda63""}]",d59f0f7a-00be-2ff8-bb35-29a30bea21d0,12656c2f-f0ab-235b-90b3-122b28aeeedb,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:47Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0d66b1f50d8431ebe""}]",33f3d0c8-9732-2005-b5c7-38fc11920ab5,2826a6aa-bad6-2305-8ee7-53a2a2790292,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:47Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-cluster-ServiceRole-1ADZ7NQCYIFAS""}]",397321b0-7892-2f85-bbc2-2d102f1f02a3,28a2bd5c-b6cc-20c2-a98d-3cd2de8fe767,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:47Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-061462299c8520886""}]",cfa1a37d-bf3f-2e31-b7bd-e1a723bf1f85,5a10122b-c13b-2739-8981-b00cff251edb,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:47Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSVPCResourceController""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-cluster-ServiceRole-1ADZ7NQCYIFAS""}]",c33a5a19-03e3-2e3b-9337-8c7b9182ca33,6b269bae-6328-2031-b1bc-317f0f2e151b,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:47Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-071c976ec1790ef01""}]",333a8208-c83e-28b5-a52b-b955f33cd8db,d2ff2002-b79f-2397-958d-305392bb10d2,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:34Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06c323edf69fd8536""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-037fd0436ecdda820""}]",989e72ad-bc9f-2c7b-bfd8-faeae73c17dc,cb5a8d55-dfad-2101-9211-58bb528cde22,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:33Z,ec2.amazonaws.com,ReleaseAddress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::EIP"",""resourceName"":""eipalloc-012fef98fc391c22b""}]",3a120333-c25f-23e3-9e18-b30e8bdf3252,de5df29e-6672-239a-a216-3256d16352e6,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:54:08Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06c323edf69fd8536""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-037fd0436ecdda820""}]",ab3a7302-b223-2da2-8ad7-3f3b3ecfe7c5,dccc896d-3d90-2fbb-a007-7913907ecebd,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:59Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,us-east-1,89.133.54.241,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ba45ea3775997176""}]",03eba35c-ff88-2edf-a5e2-3399705b9c38,c2d22ffb-51da-2ae2-8286-bebd781a56fb,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:58Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,89.133.54.241,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ba45ea3775997176""}]",ecaa19bf-ec35-23ae-9222-2bea2fc1c512,aaf37ea2-1702-267d-bb9f-70b3a68d9bb0,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:54Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06c323edf69fd8536""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-037fd0436ecdda820""}]",259cc080-e8c1-2f12-b2dc-d07f21283012,9fc22eeb-ea32-2a89-b00d-78959a3da2b8,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:48Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06c323edf69fd8536""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-037fd0436ecdda820""}]",38398b33-3703-2702-998f-9df28c1bf2ed,f2e23aac-62b7-22cd-96f7-166e05032879,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:45Z,ec2.amazonaws.com,DeleteNatGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::NatGateway"",""resourceName"":""nat-06810a3c23f8e41f9""}]",fc321e23-32ca-20e3-b353-f0338f29ab72,0b6a2fa7-b701-20e5-b0a2-216852fc22b0,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:45Z,ec2.amazonaws.com,DetachInternetGateway,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.DependencyViolation,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-06c323edf69fd8536""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-037fd0436ecdda820""}]",b3251332-2d2a-20dd-9a91-3c3222cec2cd,7c0faa2c-1002-2c90-9ed0-8e29c2228b61,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:45Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0ca95a9a1f2948567""}]",5a335b30-3b0a-23d3-90a3-bacd90cc5da3,8872b26d-c6df-2eb2-9a69-867683ea202b,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:45Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0ad41fda28b412078""}]",0cd279e8-1af0-2900-b93b-08c2d9aa852a,c0ca66a5-c616-2237-adad-02e2f0eed93c,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:45Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0f5c8e548d9cca77d""}]",2555f212-52af-2539-b5d0-129a119e5ca5,f2b9b623-2ddc-2ca7-8333-f225253eb62e,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:31Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-02c535adc13788a8c""}]",bc2ce1ee-2c23-2ca3-bc1b-5ba2d0a8aac1,6e950cbf-2cd3-20cc-a231-10096512da3e,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:31Z,eks.amazonaws.com,DeleteCluster,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EKS::Cluster"",""resourceName"":""serdar-cluster""}]",a8e13837-8759-28c0-b597-f20c2fed2232,a271f956-2f26-282f-ba8f-eaf1ba82a6b0,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:29Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-02c535adc13788a8c""}]",e0ec593c-7822-22f7-8a29-a0d21cae8059,51a11952-6e9d-29c2-87e6-22b2b9581e79,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:29Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0128a6dc71519f323""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-02c535adc13788a8c""}]",97a70f28-d387-2ec9-a9ce-ca5ccdea3cf8,6a08a9ad-fcf8-2c12-821d-8fc8c0a388b6,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0b8c07bfe9fb862bd""}]",b335c853-12b3-238a-be09-58237bf7952d,212a8558-3cf5-2d52-8932-626680be7192,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,RevokeSecurityGroupIngress,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0128a6dc71519f323""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-02c535adc13788a8c""}]",febb3a3a-ea07-2faf-8d3f-3a5273ff2595,38dc2252-eb15-21bc-9b7e-fb2c79a2f5eb,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-001f121193faf21f5""}]",9eeff9c5-33f2-2c1c-a7fd-23fcfda02ed3,61215fbc-e180-23fd-8788-ff08552c22cb,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0ad41fda28b412078""}]",5fb33e3e-1ee7-2292-8c25-e123c28099fb,61d8021f-973c-2321-b605-b32e5d50a000,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0df7dc753dbdfbff0""}]",3f7a5ae3-cb15-23e7-b71a-77fdf77d8e9e,727eceaa-7868-2c12-a5a0-22cdbe6925ab,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-serdar-cluster-cluster-PolicyCloudWatchMetrics""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-cluster-ServiceRole-1ADZ7NQCYIFAS""}]",25092c2c-599a-2025-957e-2f23b73b221d,98118eb2-dcad-2f70-89ec-0e99eb3d0f17,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,DisassociateRouteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0e9342df2094c12c4""}]",370a7f87-31a7-2252-a2a2-9b079e582eca,9d13c59c-5c79-2ec5-b053-aa1c276bea5a,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0f5c8e548d9cca77d""}]",2d8f3aa9-dfd3-2e5d-82f7-1879b2a2d7c2,c1f3feca-f3d0-280d-a62a-517fcc2d1a80,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,iam.amazonaws.com,DeleteRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""eksctl-serdar-cluster-cluster-PolicyELBPermissions""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-cluster-ServiceRole-1ADZ7NQCYIFAS""}]",39d02ce9-fbd0-28a0-8c22-e52d20299ab3,c9dfb23a-396b-2d17-a012-8eec6b08299b,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:28Z,ec2.amazonaws.com,DeleteRoute,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0ca95a9a1f2948567""}]",522221b3-3c92-2b5d-9c03-2f3f32bbc2a8,e6af9f9b-2f60-2a32-9905-f12db302e0d2,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:24Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,54.183.211.42,"eksctl/{""Version"":""0.70.0"",""PreReleaseID"":"""",""Metadata"":{""BuildDate"":""2021-10-15T15:29:09Z"",""GitCommit"":""fa01aab3""},""EKSServerSupportedVersions"":[""1.17"",""1.18"",""1.19"",""1.20"",""1.21""]} aws-sdk-go/1.40.38 (go1.17; linux; amd64)",,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:046411772487:stack/eksctl-serdar-cluster-cluster/9f3d35e0-3328-11ec-9b8c-0a3d250dc403""}]",83327eab-a353-2e2e-9f5b-be2dde22bd52,3e867db9-32eb-28cb-aded-e626c0f929be,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:15Z,ec2.amazonaws.com,DeleteSecurityGroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-07f953afc13d61334""}]",2203cdad-38d2-2b7c-a31c-a0f13b1992d0,c2a28827-1dee-22b8-88c5-2b6067ed1826,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:12Z,ec2.amazonaws.com,DeleteLaunchTemplate,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EC2::LaunchTemplate"",""resourceName"":""eksctl-serdar-cluster-nodegroup-my-nodes""},{""resourceType"":""AWS::EC2::LaunchTemplate"",""resourceName"":""lt-07ffb237521e30c26""}]",3faf5793-2212-223e-b5ca-a8fcdb2a723d,fe2ec556-8f6d-27cb-9ee0-3cbe60c29a2d,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:11Z,iam.amazonaws.com,DeleteRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-nodegroup-m-NodeInstanceRole-1UCUNG9RP6VN1""}]",cc0c7022-121e-2c8a-805d-838afaaa1c97,0fe5c920-e1d2-2bbf-8d2c-672131295e2b,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:11Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEC2ContainerRegistryReadOnly""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-nodegroup-m-NodeInstanceRole-1UCUNG9RP6VN1""}]",77313d2f-3d32-228d-b25b-ee07b370dd8f,83696282-eedf-2b2b-bbda-81372e29725a,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:11Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKSWorkerNodePolicy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-nodegroup-m-NodeInstanceRole-1UCUNG9RP6VN1""}]",282a1bf7-c3b0-20a0-8a22-a2c138d8937b,9299bc0f-69ee-22b5-abd6-c9eb319227dc,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:11Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonEKS_CNI_Policy""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-nodegroup-m-NodeInstanceRole-1UCUNG9RP6VN1""}]",3b93d3ba-b922-2073-930b-33e3aff3d259,e03b8d77-222e-27b2-8c75-a5ec3fdf0129,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:53:11Z,iam.amazonaws.com,DetachRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonSSMManagedInstanceCore""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-nodegroup-m-NodeInstanceRole-1UCUNG9RP6VN1""}]",8ebf1ee1-fdf1-2221-8b31-00e2393ef93b,e56f29db-607d-2d7b-b6f1-c8e5a2159d72,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:52:42Z,ec2.amazonaws.com,TerminateInstances,us-east-1,89.133.54.241,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0ef67c3aebadf49f6""}]",1ca8a882-58c0-2e9a-b9a3-0a1d5e3f7930,5d55dc9c-73ae-2112-b261-d032e28b316f,FALSE,AwsApiCall,46411772487,Management
EKS,2021-10-23T00:52:36Z,iam.amazonaws.com,RemoveRoleFromInstanceProfile,us-east-1,eks-nodegroup.amazonaws.com,eks-nodegroup.amazonaws.com,,"[{""resourceType"":""AWS::IAM::InstanceProfile"",""resourceName"":""eks-68be53e0-0f2e-bda5-76c5-cf7e83ae2df6""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""eksctl-serdar-cluster-nodegroup-m-NodeInstanceRole-1UCUNG9RP6VN1""}]",bc221b03-3895-2e1a-b23a-efb2ad370123,1aaf5699-7500-2cbd-af2c-8053795b7670,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:50:31Z,elasticloadbalancing.amazonaws.com,DeleteTargetGroup,us-east-1,89.133.54.241,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::ElasticLoadBalancingV2::TargetGroup"",""resourceName"":""arn:aws:elasticloadbalancing:us-east-1:046411772487:targetgroup/SecondTargetGroup/fb742077c1e14fda""}]",f32c1c35-8b01-21d2-b0db-2d080b3cdd95,22ed226e-8fed-2e11-bed3-682bc7523552,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:50:31Z,elasticloadbalancing.amazonaws.com,DeleteTargetGroup,us-east-1,89.133.54.241,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.89 Linux/5.4.141-78.230.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.302-b08 java/1.8.0_302 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::ElasticLoadBalancingV2::TargetGroup"",""resourceName"":""arn:aws:elasticloadbalancing:us-east-1:046411772487:targetgroup/FirstTargettGroup/8a07cb8f85364070""}]",13ab2879-b3e2-2215-b832-c2c3230218cf,dd22518c-97c1-20d9-937f-196c152aaf89,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:50:14Z,elasticloadbalancing.amazonaws.com,DeleteLoadBalancer,us-east-1,89.133.54.241,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::ElasticLoadBalancingV2::LoadBalancer"",""resourceName"":""arn:aws:elasticloadbalancing:us-east-1:046411772487:loadbalancer/net/nginxloadbalancer/df165ed2aaa7d440""}]",7e18b118-c950-22b7-8a91-73b01258ca78,283ef21b-16d9-271f-b2ce-6536bf11b922,FALSE,AwsApiCall,46411772487,Management
serdar,2021-10-23T00:49:49Z,signin.amazonaws.com,ConsoleLogin,us-east-1,89.133.54.241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36",,[],,e57d1ce2-a81b-2d02-8518-2ac05d63197b,FALSE,AwsConsoleSignIn,46411772487,Management
serdar,2021-10-23T00:49:23Z,eks.amazonaws.com,DeleteNodegroup,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::EKS::Nodegroup"",""resourceName"":""my-nodes""},{""resourceType"":""AWS::EKS::Cluster"",""resourceName"":""serdar-cluster""}]",a328ceb8-fe79-2357-b927-320c73fdf302,f88501a2-87a6-26b1-9d9d-c61d7cc6b671,FALSE,AwsApiCall,46411772487,Management
